#observation_date,DTWEXAFEGS_20200406,DTWEXBGS_20200406,DTWEXEMEGS_20200406
2013-04-17,  91.162,  92.139,  94.208
2013-04-18,  91.142,  92.177,  94.308
2013-04-19,  91.341,  92.217,  94.185
2013-04-22,  91.395,  92.360,  94.420
2013-04-23,  91.547,  92.384,  94.314
2013-04-24,  91.644,  92.459,  94.366
2013-04-25,  91.280,  92.041,  93.888
2013-04-26,  90.916,  91.903,  93.981
2013-04-29,  90.642,  91.656,  93.759
2013-04-30,  90.118,  91.378,  93.730
2013-05-01,  90.044,  91.437,  93.927
2013-05-02,  90.530,  91.620,  93.800
2013-05-03,  90.498,  91.512,  93.612
2013-05-06,  90.697,  91.642,  93.672
2013-05-07,  90.610,  91.522,  93.519
2013-05-08,  90.202,  91.187,  93.254
2013-05-09,  90.499,  91.305,  93.191
2013-05-10,  91.722,  92.253,  93.869
2013-05-13,  91.649,  92.271,  93.980
2013-05-14,  91.894,  92.369,  93.930
2013-05-15,  92.363,  92.768,  94.263
2013-05-16,  92.113,  92.660,  94.296
2013-05-17,  92.884,  93.159,  94.527
2013-05-20,  92.640,  93.034,  94.520
2013-05-21,  92.542,  92.964,  94.478
2013-05-22,  93.137,  93.306,  94.569
2013-05-23,  92.511,  93.210,  95.007
2013-05-24,  92.505,  93.275,  95.146
2013-05-27,   0.000,   0.000,   0.000
2013-05-28,  93.019,  93.582,  95.247
2013-05-29,  92.577,  93.529,  95.590
2013-05-30,  92.081,  93.422,  95.881
2013-05-31,  92.316,  93.607,  96.016
2013-06-03,  91.468,  93.164,  95.990
2013-06-04,  91.903,  93.306,  95.829
2013-06-05,  91.690,  93.275,  95.987
2013-06-06,  90.612,  92.812,  96.162
2013-06-07,  90.543,  92.608,  95.813
2013-06-10,  90.739,  92.977,  96.368
2013-06-11,  90.334,  92.804,  96.439
2013-06-12,  89.838,  92.483,  96.299
2013-06-13,  89.704,  92.351,  96.167
2013-06-14,  89.681,  92.194,  95.866
2013-06-17,  89.746,  92.338,  96.097
2013-06-18,  89.752,  92.549,  96.527
2013-06-19,  89.664,  92.481,  96.481
2013-06-20,  91.348,  94.128,  98.106
2013-06-21,  91.837,  94.426,  98.204
2013-06-24,  92.073,  94.573,  98.259
2013-06-25,  92.070,  94.330,  97.759
2013-06-26,  92.135,  94.383,  97.800
2013-06-27,  92.350,  94.244,  97.287
2013-06-28,  92.609,  94.304,  97.140
2013-07-01,  92.440,  94.099,  96.896
2013-07-02,  92.835,  94.404,  97.111
2013-07-03,  92.721,  94.476,  97.377
2013-07-04,   0.000,   0.000,   0.000
2013-07-05,  93.756,  95.060,  97.501
2013-07-08,  93.698,  94.992,  97.422
2013-07-09,  93.890,  94.942,  97.122
2013-07-10,  93.432,  94.756,  97.214
2013-07-11,  92.195,  93.948,  96.841
2013-07-12,  92.307,  94.001,  96.834
2013-07-15,  92.488,  93.971,  96.584
2013-07-16,  91.945,  93.522,  96.228
2013-07-17,  92.184,  93.548,  96.034
2013-07-18,  92.298,  93.680,  96.184
2013-07-19,  91.911,  93.475,  96.166
2013-07-22,  91.513,  93.226,  96.069
2013-07-23,  91.406,  93.164,  96.053
2013-07-24,  91.421,  93.313,  96.344
2013-07-25,  91.294,  93.287,  96.423
2013-07-26,  90.995,  93.171,  96.498
2013-07-29,  90.891,  93.168,  96.602
2013-07-30,  91.121,  93.398,  96.836
2013-07-31,  91.176,  93.571,  97.134
2013-08-01,  91.676,  93.796,  97.073
2013-08-02,  91.526,  93.578,  96.781
2013-08-05,  91.484,  93.506,  96.677
2013-08-06,  91.202,  93.320,  96.589
2013-08-07,  90.944,  93.266,  96.750
2013-08-08,  90.440,  92.850,  96.422
2013-08-09,  90.498,  92.842,  96.343
2013-08-12,  90.612,  92.920,  96.385
2013-08-13,  91.203,  93.477,  96.912
2013-08-14,  91.059,  93.384,  96.871
2013-08-15,  91.033,  93.507,  97.154
2013-08-16,  90.788,  93.428,  97.249
2013-08-19,  90.720,  93.665,  97.815
2013-08-20,  90.502,  93.557,  97.824
2013-08-21,  90.950,  94.040,  98.349
2013-08-22,  91.324,  94.283,  98.455
2013-08-23,  91.238,  93.949,  97.852
2013-08-26,  91.327,  94.189,  98.255
2013-08-27,  91.107,  94.399,  98.929
2013-08-28,  91.296,  94.419,  98.768
2013-08-29,  91.822,  94.644,  98.673
2013-08-30,  91.970,  94.758,  98.751
2013-09-02,   0.000,   0.000,   0.000
2013-09-03,  92.076,  94.963,  99.064
2013-09-04,  91.737,  94.580,  98.631
2013-09-05,  92.170,  94.895,  98.823
2013-09-06,  91.546,  94.255,  98.159
2013-09-09,  91.208,  94.008,  98.006
2013-09-10,  91.260,  93.944,  97.818
2013-09-11,  91.015,  93.717,  97.608
2013-09-12,  90.817,  93.597,  97.569
2013-09-13,  90.998,  93.672,  97.534
2013-09-16,  90.593,  93.294,  97.179
2013-09-17,  90.532,  93.230,  97.111
2013-09-18,  90.557,  93.264,  97.155
2013-09-19,  89.807,  92.415,  96.193
2013-09-20,  89.987,  92.612,  96.409
2013-09-23,  89.881,  92.621,  96.540
2013-09-24,  90.018,  92.777,  96.718
2013-09-25,  89.841,  92.775,  96.904
2013-09-26,  90.143,  93.017,  97.083
2013-09-27,  89.788,  92.983,  97.394
2013-09-30,  89.713,  92.930,  97.364
2013-10-01,  89.789,  92.960,  97.345
2013-10-02,  89.532,  92.781,  97.249
2013-10-03,  89.361,  92.755,  97.380
2013-10-04,  89.557,  92.655,  96.959
2013-10-07,  89.559,  92.681,  97.011
2013-10-08,  89.570,  92.765,  97.173
2013-10-09,  90.075,  93.091,  97.310
2013-10-10,  90.072,  92.865,  96.845
2013-10-11,  90.072,  92.861,  96.836
2013-10-14,   0.000,   0.000,   0.000
2013-10-15,  90.216,  92.771,  96.496
2013-10-16,  90.236,  92.689,  96.304
2013-10-17,  89.268,  92.033,  95.974
2013-10-18,  89.170,  92.008,  96.025
2013-10-21,  89.315,  92.259,  96.392
2013-10-22,  88.945,  91.966,  96.179
2013-10-23,  89.118,  92.103,  96.279
2013-10-24,  89.169,  92.195,  96.416
2013-10-25,  89.321,  92.170,  96.201
2013-10-28,  89.381,  92.195,  96.188
2013-10-29,  89.555,  92.308,  96.238
2013-10-30,  89.565,  92.312,  96.236
2013-10-31,  89.979,  92.737,  96.678
2013-11-01,  90.490,  93.160,  97.012
2013-11-04,  90.275,  92.942,  96.787
2013-11-05,  90.438,  93.217,  97.184
2013-11-06,  90.174,  93.101,  97.226
2013-11-07,  90.628,  93.406,  97.375
2013-11-08,  90.986,  93.667,  97.534
2013-11-11,   0.000,   0.000,   0.000
2013-11-12,  90.993,  93.770,  97.742
2013-11-13,  90.710,  93.490,  97.462
2013-11-14,  90.811,  93.438,  97.246
2013-11-15,  90.675,  93.291,  97.085
2013-11-18,  90.445,  92.988,  96.703
2013-11-19,  90.543,  93.071,  96.769
2013-11-20,  90.670,  93.256,  97.019
2013-11-21,  90.936,  93.569,  97.385
2013-11-22,  90.820,  93.425,  97.210
2013-11-25,  91.097,  93.559,  97.192
2013-11-26,  90.876,  93.528,  97.363
2013-11-27,  91.061,  93.691,  97.505
2013-11-28,   0.000,   0.000,   0.000
2013-11-29,  90.895,  93.634,  97.563
2013-12-02,  91.219,  93.890,  97.750
2013-12-03,  91.017,  93.830,  97.840
2013-12-04,  91.329,  93.903,  97.659
2013-12-05,  90.787,  93.500,  97.400
2013-12-06,  90.903,  93.409,  97.087
2013-12-09,  90.754,  93.148,  96.706
2013-12-10,   0.000,   0.000,   0.000
2013-12-11,  90.371,  93.089,  96.990
2013-12-12,  90.776,  93.433,  97.273
2013-12-13,  90.743,  93.361,  97.158
2013-12-16,  90.548,  93.222,  97.078
2013-12-17,  90.674,  93.306,  97.118
2013-12-18,  90.717,  93.425,  97.319
2013-12-19,  91.223,  93.740,  97.436
2013-12-20,  91.190,  93.725,  97.438
2013-12-23,  90.903,  93.576,  97.436
2013-12-24,  91.037,  93.678,  97.503
2013-12-25,   0.000,   0.000,   0.000
2013-12-26,  91.119,  93.771,  97.609
2013-12-27,  91.033,  93.707,  97.567
2013-12-30,  90.701,  93.492,  97.475
2013-12-31,  90.800,  93.563,  97.517
2014-01-01,   0.000,   0.000,   0.000
2014-01-02,  91.144,  93.823,  97.692
2014-01-03,  91.219,  93.857,  97.684
2014-01-06,  91.262,  93.915,  97.757
2014-01-07,  91.575,  94.043,  97.693
2014-01-08,  91.844,  94.221,  97.776
2014-01-09,  91.940,  94.332,  97.906
2014-01-10,  91.771,  94.006,  97.413
2014-01-13,  91.633,  93.901,  97.339
2014-01-14,  91.736,  94.032,  97.502
2014-01-15,  92.101,  94.342,  97.759
2014-01-16,  92.138,  94.552,  98.151
2014-01-17,  92.304,  94.586,  98.047
2014-01-20,   0.000,   0.000,   0.000
2014-01-21,  92.269,  94.681,  98.280
2014-01-22,  92.517,  94.850,  98.367
2014-01-23,  92.182,  94.845,  98.708
2014-01-24,  91.935,  94.859,  98.998
2014-01-27,  91.943,  94.910,  99.095
2014-01-28,  92.184,  94.883,  98.785
2014-01-29,  92.107,  94.865,  98.829
2014-01-30,  92.626,  95.132,  98.834
2014-01-31,  92.582,  95.180,  98.979
2014-02-03,  92.329,  95.249,  99.388
2014-02-04,  92.354,  95.046,  98.941
2014-02-05,  92.406,  95.030,  98.854
2014-02-06,  92.092,  94.720,  98.544
2014-02-07,  91.969,  94.749,  98.733
2014-02-10,  91.936,  94.722,  98.713
2014-02-11,  91.842,  94.641,  98.645
2014-02-12,  91.858,  94.624,  98.594
2014-02-13,   0.000,   0.000,   0.000
2014-02-14,  91.382,  94.276,  98.377
2014-02-17,   0.000,   0.000,   0.000
2014-02-18,  91.201,  94.199,  98.409
2014-02-19,  91.412,  94.385,  98.571
2014-02-20,  91.829,  94.662,  98.701
2014-02-21,   0.000,   0.000,   0.000
2014-02-24,  91.553,  94.410,  98.472
2014-02-25,  91.546,  94.480,  98.624
2014-02-26,  91.922,  94.781,  98.849
2014-02-27,  91.754,  94.678,  98.814
2014-02-28,  91.323,  94.395,  98.684
2014-03-03,   0.000,   0.000,   0.000
2014-03-04,  91.695,  94.663,  98.845
2014-03-05,  91.494,  94.474,  98.668
2014-03-06,  91.009,  93.993,  98.185
2014-03-07,  91.316,  94.259,  98.411
2014-03-10,  91.376,  94.378,  98.595
2014-03-11,  91.355,  94.392,  98.645
2014-03-12,  91.332,  94.467,  98.825
2014-03-13,  90.948,  94.194,  98.666
2014-03-14,  90.974,  94.249,  98.753
2014-03-17,   0.000,   0.000,   0.000
2014-03-18,  91.007,  94.270,  98.761
2014-03-19,  91.236,  94.381,  98.749
2014-03-20,  91.967,  95.005,  99.265
2014-03-21,  91.818,  94.861,  99.126
2014-03-24,  91.855,  94.764,  98.886
2014-03-25,  91.776,  94.644,  98.720
2014-03-26,  91.612,  94.535,  98.669
2014-03-27,  91.412,  94.340,  98.476
2014-03-28,  91.544,  94.376,  98.413
2014-03-31,  91.408,  94.251,  98.298
2014-04-01,  91.356,  94.132,  98.106
2014-04-02,  91.541,  94.318,  98.294
2014-04-03,  91.768,  94.519,  98.472
2014-04-04,  91.538,  94.227,  98.109
2014-04-07,  91.350,  94.097,  98.039
2014-04-08,  90.845,  93.668,  97.686
2014-04-09,  90.720,  93.681,  97.847
2014-04-10,  90.453,  93.523,  97.802
2014-04-11,  90.602,  93.649,  97.905
2014-04-14,  90.847,  93.815,  97.988
2014-04-15,  90.939,  93.958,  98.188
2014-04-16,  91.063,  93.955,  98.051
2014-04-17,  90.953,  93.903,  98.058
2014-04-18,  91.106,  93.972,  98.038
2014-04-21,  91.187,  94.043,  98.100
2014-04-22,  91.132,  94.090,  98.256
2014-04-23,  91.139,  94.159,  98.391
2014-04-24,  91.080,  94.140,  98.414
2014-04-25,  91.054,  94.173,  98.510
2014-04-28,  91.054,  94.148,  98.457
2014-04-29,  90.990,  94.040,  98.302
2014-04-30,  90.704,  93.900,  98.317
2014-05-01,  90.744,  93.882,  98.236
2014-05-02,  90.799,  93.829,  98.068
2014-05-05,  90.662,  93.744,  98.037
2014-05-06,  90.238,  93.444,  97.864
2014-05-07,  90.303,  93.445,  97.798
2014-05-08,  90.338,  93.380,  97.628
2014-05-09,  90.804,  93.671,  97.736
2014-05-12,  90.817,  93.664,  97.707
2014-05-13,  90.986,  93.685,  97.573
2014-05-14,  90.930,  93.605,  97.468
2014-05-15,  90.919,  93.715,  97.706
2014-05-16,  90.903,  93.616,  97.519
2014-05-19,  90.815,  93.511,  97.393
2014-05-20,  90.959,  93.678,  97.588
2014-05-21,  91.197,  93.771,  97.528
2014-05-22,  91.156,  93.702,  97.430
2014-05-23,  91.191,  93.712,  97.413
2014-05-26,   0.000,   0.000,   0.000
2014-05-27,  91.261,  93.850,  97.624
2014-05-28,  91.328,  93.887,  97.630
2014-05-29,  91.167,  93.705,  97.425
2014-05-30,  91.154,  93.769,  97.571
2014-06-02,  91.406,  94.009,  97.799
2014-06-03,  91.423,  94.062,  97.891
2014-06-04,  91.513,  94.132,  97.941
2014-06-05,  91.435,  93.981,  97.713
2014-06-06,  91.381,  93.915,  97.632
2014-06-09,  91.454,  93.971,  97.672
2014-06-10,  91.598,  94.071,  97.727
2014-06-11,  91.422,  93.983,  97.729
2014-06-12,  91.255,  93.824,  97.577
2014-06-13,  91.372,  93.926,  97.664
2014-06-16,  91.111,  93.874,  97.832
2014-06-17,  91.292,  94.093,  98.093
2014-06-18,  91.281,  94.062,  98.042
2014-06-19,  90.915,  93.763,  97.808
2014-06-20,  90.920,  93.770,  97.819
2014-06-23,  90.767,  93.639,  97.710
2014-06-24,  90.868,  93.720,  97.770
2014-06-25,  90.622,  93.597,  97.775
2014-06-26,  90.630,  93.559,  97.688
2014-06-27,  90.461,  93.410,  97.559
2014-06-30,  90.219,  93.218,  97.418
2014-07-01,  90.168,  93.149,  97.330
2014-07-02,  90.309,  93.260,  97.410
2014-07-03,  90.458,  93.327,  97.391
2014-07-04,   0.000,   0.000,   0.000
2014-07-07,  90.517,  93.392,  97.463
2014-07-08,  90.473,  93.335,  97.391
2014-07-09,  90.379,  93.240,  97.293
2014-07-10,  90.434,  93.327,  97.416
2014-07-11,  90.617,  93.428,  97.431
2014-07-14,  90.606,  93.421,  97.429
2014-07-15,  90.830,  93.591,  97.543
2014-07-16,  90.928,  93.610,  97.479
2014-07-17,  90.898,  93.669,  97.633
2014-07-18,  90.928,  93.671,  97.606
2014-07-21,  90.901,  93.617,  97.523
2014-07-22,  91.100,  93.640,  97.361
2014-07-23,  91.096,  93.604,  97.292
2014-07-24,  91.164,  93.693,  97.403
2014-07-25,  91.460,  93.838,  97.390
2014-07-28,  91.388,  93.839,  97.468
2014-07-29,  91.688,  94.052,  97.594
2014-07-30,  92.068,  94.354,  97.818
2014-07-31,  91.979,  94.454,  98.116
2014-08-01,  91.910,  94.483,  98.248
2014-08-04,  91.964,  94.456,  98.135
2014-08-05,  92.263,  94.682,  98.288
2014-08-06,  92.143,  94.616,  98.278
2014-08-07,  92.080,  94.644,  98.401
2014-08-08,  92.111,  94.609,  98.296
2014-08-11,  92.085,  94.483,  98.065
2014-08-12,  92.191,  94.528,  98.045
2014-08-13,  92.211,  94.474,  97.914
2014-08-14,  92.115,  94.356,  97.773
2014-08-15,  92.036,  94.299,  97.739
2014-08-18,  92.104,  94.257,  97.582
2014-08-19,  92.421,  94.440,  97.626
2014-08-20,  92.624,  94.598,  97.740
2014-08-21,  92.711,  94.677,  97.812
2014-08-22,  92.880,  94.805,  97.899
2014-08-25,  93.038,  94.919,  97.970
2014-08-26,  93.039,  94.865,  97.857
2014-08-27,  92.844,  94.690,  97.700
2014-08-28,  92.767,  94.699,  97.799
2014-08-29,  92.880,  94.730,  97.746
2014-09-01,   0.000,   0.000,   0.000
2014-09-02,  93.335,  95.067,  97.964
2014-09-03,  93.150,  94.874,  97.761
2014-09-04,  93.848,  95.266,  97.843
2014-09-05,  93.818,  95.222,  97.784
2014-09-08,  94.170,  95.416,  97.821
2014-09-09,  94.637,  95.880,  98.286
2014-09-10,  94.549,  95.864,  98.343
2014-09-11,  94.635,  95.918,  98.367
2014-09-12,  94.747,  96.074,  98.569
2014-09-15,  94.692,  96.120,  98.717
2014-09-16,  94.358,  95.850,  98.510
2014-09-17,  94.413,  95.912,  98.580
2014-09-18,  94.636,  96.130,  98.796
2014-09-19,  95.023,  96.342,  98.832
2014-09-22,  95.141,  96.463,  98.957
2014-09-23,  95.167,  96.511,  99.028
2014-09-24,  95.490,  96.656,  98.995
2014-09-25,  95.677,  96.898,  99.293
2014-09-26,  96.149,  97.206,  99.440
2014-09-29,  96.044,  97.352,  99.841
2014-09-30,  96.511,  97.524,  99.717
2014-10-01,  96.412,  97.537,  99.843
2014-10-02,  96.074,  97.304,  99.714
2014-10-03,  97.200,  97.980,  99.942
2014-10-06,  96.608,  97.549,  99.668
2014-10-07,  96.380,  97.444,  99.686
2014-10-08,  96.236,  97.493,  99.932
2014-10-09,  96.052,  97.169,  99.463
2014-10-10,  96.301,  97.412,  99.702
2014-10-13,   0.000,   0.000,   0.000
2014-10-14,  96.374,  97.391,  99.586
2014-10-15,  95.966,  97.350,  99.918
2014-10-16,  95.725,  97.285, 100.032
2014-10-17,  95.938,  97.305,  99.854
2014-10-20,  95.899,  97.285,  99.855
2014-10-21,  95.920,  97.247,  99.755
2014-10-22,  96.246,  97.457,  99.849
2014-10-23,  96.422,  97.602,  99.964
2014-10-24,  96.236,  97.475,  99.897
2014-10-27,  96.158,  97.540, 100.108
2014-10-28,  95.876,  97.217,  99.739
2014-10-29,  95.716,  97.015,  99.491
2014-10-30,  96.511,  97.454,  99.575
2014-10-31,  97.427,  98.114,  99.984
2014-11-03,  97.944,  98.531, 100.305
2014-11-04,  97.853,  98.554, 100.444
2014-11-05,  98.201,  98.806, 100.601
2014-11-06,  98.685,  99.128, 100.765
2014-11-07,  98.471,  99.020, 100.762
2014-11-10,  98.413,  98.927, 100.632
2014-11-11,   0.000,   0.000,   0.000
2014-11-12,  98.211,  98.886, 100.754
2014-11-13,  98.407,  99.100, 100.988
2014-11-14,  98.339,  99.088, 101.032
2014-11-17,  98.538,  99.214, 101.086
2014-11-18,  98.266,  99.014, 100.957
2014-11-19,  98.469,  99.239, 101.206
2014-11-20,  98.493,  99.252, 101.208
2014-11-21,  98.678,  99.286, 101.091
2014-11-24,  98.754,  99.419, 101.283
2014-11-25,  98.537,  99.281, 101.222
2014-11-26,  98.265,  99.188, 101.309
2014-11-27,   0.000,   0.000,   0.000
2014-11-28,  99.213, 100.069, 102.132
2014-12-01,  98.692,  99.895, 102.310
2014-12-02,  99.377, 100.446, 102.730
2014-12-03,  99.625, 100.568, 102.726
2014-12-04,  99.210, 100.392, 102.791
2014-12-05, 100.068, 101.096, 103.347
2014-12-08, 100.182, 101.308, 103.659
2014-12-09,  99.339, 100.809, 103.504
2014-12-10,  99.436, 101.020, 103.836
2014-12-11,  99.773, 101.444, 104.354
2014-12-12,  99.346, 101.374, 104.651
2014-12-15,  99.648, 101.675, 104.954
2014-12-16,  99.420, 101.528, 104.891
2014-12-17,  99.879, 101.552, 104.466
2014-12-18, 100.323, 101.754, 104.421
2014-12-19, 100.734, 102.048, 104.599
2014-12-22, 100.752, 101.992, 104.468
2014-12-23, 101.131, 102.345, 104.799
2014-12-24, 101.040, 102.300, 104.799
2014-12-25,   0.000,   0.000,   0.000
2014-12-26,   0.000,   0.000,   0.000
2014-12-29, 101.119, 102.375, 104.872
2014-12-30, 100.839, 102.100, 104.598
2014-12-31, 101.176, 102.282, 104.625
2015-01-01,   0.000,   0.000,   0.000
2015-01-02, 102.025, 102.898, 105.020
2015-01-05, 102.572, 103.492, 105.669
2015-01-06, 102.420, 103.287, 105.409
2015-01-07, 103.232, 103.623, 105.286
2015-01-08, 103.109, 103.270, 104.708
2015-01-09, 103.007, 103.111, 104.491
2015-01-12, 103.140, 103.227, 104.592
2015-01-13, 103.366, 103.258, 104.437
2015-01-14, 103.077, 103.078, 104.359
2015-01-15, 103.119, 103.079, 104.320
2015-01-16, 103.356, 103.217, 104.366
2015-01-19,   0.000,   0.000,   0.000
2015-01-20, 103.721, 103.519, 104.612
2015-01-21, 104.248, 103.779, 104.619
2015-01-22, 104.926, 103.918, 104.249
2015-01-23, 105.610, 104.356, 104.462
2015-01-26, 105.743, 104.472, 104.562
2015-01-27, 105.285, 104.154, 104.372
2015-01-28, 105.546, 104.463, 104.731
2015-01-29, 106.487, 105.263, 105.408
2015-01-30, 106.625, 105.575, 105.886
2015-02-02, 106.117, 105.193, 105.619
2015-02-03, 105.323, 104.595, 105.199
2015-02-04, 105.659, 104.774, 105.231
2015-02-05, 105.195, 104.482, 105.099
2015-02-06, 106.057, 105.118, 105.529
2015-02-09, 105.901, 104.979, 105.404
2015-02-10, 106.154, 105.280, 105.754
2015-02-11, 106.661, 105.779, 106.252
2015-02-12, 105.529, 104.930, 105.660
2015-02-13, 105.495, 104.836, 105.508
2015-02-16,   0.000,   0.000,   0.000
2015-02-17,   0.000,   0.000,   0.000
2015-02-18, 105.850, 105.241, 105.967
2015-02-19, 105.682, 105.130, 105.908
2015-02-20, 105.789, 105.328, 106.195
2015-02-23, 106.080, 105.525, 106.305
2015-02-24, 106.342, 105.535, 106.076
2015-02-25, 105.555, 105.040, 105.852
2015-02-26, 106.452, 105.490, 105.882
2015-02-27, 106.559, 105.586, 105.971
2015-03-02, 106.780, 105.802, 106.185
2015-03-03, 106.391, 105.544, 106.046
2015-03-04, 107.060, 106.120, 106.543
2015-03-05,   0.000,   0.000,   0.000
2015-03-06, 108.776, 107.415, 107.459
2015-03-09, 108.780, 107.502, 107.624
2015-03-10, 109.524, 108.098, 108.088
2015-03-11, 110.588, 108.501, 107.881
2015-03-12, 110.183, 108.153, 107.580
2015-03-13, 110.982, 108.894, 108.278
2015-03-16, 110.656, 108.619, 108.047
2015-03-17, 110.602, 108.557, 107.976
2015-03-18, 110.409, 108.384, 107.819
2015-03-19, 110.378, 108.159, 107.412
2015-03-20, 108.954, 107.147, 106.771
2015-03-23, 108.058, 106.484, 106.316
2015-03-24, 108.140, 106.422, 106.118
2015-03-25, 107.750, 106.246, 106.139
2015-03-26, 107.948, 106.540, 106.526
2015-03-27, 108.338, 106.873, 106.811
2015-03-30, 109.168, 107.373, 107.008
2015-03-31, 109.416, 107.418, 106.865
2015-04-01, 109.103, 107.038, 106.421
2015-04-02, 108.602, 106.653, 106.137
2015-04-03, 107.629, 105.867, 105.515
2015-04-06, 107.503, 105.769, 105.442
2015-04-07, 108.517, 106.429, 105.781
2015-04-08, 108.552, 106.403, 105.699
2015-04-09, 109.576, 107.009, 105.927
2015-04-10, 110.027, 107.427, 106.321
2015-04-13, 110.131, 107.725, 106.802
2015-04-14, 109.150, 107.031, 106.363
2015-04-15, 109.226, 107.162, 106.546
2015-04-16, 107.921, 106.257, 106.001
2015-04-17, 107.776, 106.311, 106.243
2015-04-20, 107.870, 106.473, 106.470
2015-04-21, 108.045, 106.541, 106.439
2015-04-22, 108.156, 106.563, 106.378
2015-04-23, 107.499, 106.150, 106.187
2015-04-24, 107.059, 105.890, 106.093
2015-04-27, 106.796, 105.676, 105.924
2015-04-28, 106.076, 105.112, 105.498
2015-04-29, 104.939, 104.556, 105.487
2015-04-30, 105.746, 105.303, 106.186
2015-05-01, 105.993, 105.628, 106.591
2015-05-04, 105.976, 105.659, 106.667
2015-05-05, 105.509, 105.231, 106.271
2015-05-06, 104.614, 104.687, 106.058
2015-05-07, 105.284, 105.187, 106.400
2015-05-08, 105.164, 104.836, 105.825
2015-05-11, 105.554, 105.302, 106.369
2015-05-12, 104.727, 104.890, 106.348
2015-05-13, 103.922, 104.359, 106.077
2015-05-14, 104.049, 104.234, 105.706
2015-05-15, 103.922, 104.017, 105.400
2015-05-18, 104.702, 104.601, 105.803
2015-05-19, 105.910, 105.336, 106.096
2015-05-20, 106.269, 105.552, 106.178
2015-05-21, 105.911, 105.373, 106.168
2015-05-22, 106.733, 105.838, 106.300
2015-05-25,   0.000,   0.000,   0.000
2015-05-26, 108.014, 106.718, 106.812
2015-05-27, 108.261, 106.896, 106.928
2015-05-28, 108.221, 106.908, 106.989
2015-05-29, 107.845, 106.728, 106.990
2015-06-01, 108.568, 107.211, 107.254
2015-06-02, 107.149, 106.441, 107.087
2015-06-03, 106.534, 106.136, 107.072
2015-06-04, 106.784, 106.465, 107.482
2015-06-05, 107.693, 107.124, 107.911
2015-06-08, 106.964, 106.762, 107.894
2015-06-09, 106.256, 106.219, 107.501
2015-06-10, 105.745, 105.799, 107.164
2015-06-11, 106.291, 106.088, 107.210
2015-06-12, 105.930, 105.898, 107.182
2015-06-15, 106.081, 105.994, 107.226
2015-06-16, 106.144, 106.042, 107.262
2015-06-17, 106.121, 106.054, 107.307
2015-06-18, 104.897, 105.100, 106.600
2015-06-19, 105.326, 105.447, 106.873
2015-06-22, 105.307, 105.382, 106.762
2015-06-23, 106.281, 105.963, 106.974
2015-06-24, 106.688, 106.246, 107.142
2015-06-25, 106.337, 106.147, 107.282
2015-06-26, 106.572, 106.407, 107.570
2015-06-29, 106.298, 106.374, 107.768
2015-06-30, 106.634, 106.512, 107.718
2015-07-01, 107.377, 107.001, 107.971
2015-07-02, 107.407, 106.901, 107.746
2015-07-03,   0.000,   0.000,   0.000
2015-07-06, 107.569, 107.125, 108.030
2015-07-07, 108.495, 107.772, 108.421
2015-07-08, 107.855, 107.460, 108.417
2015-07-09, 108.127, 107.546, 108.327
2015-07-10, 107.660, 107.202, 108.095
2015-07-13, 108.376, 107.573, 108.142
2015-07-14, 108.276, 107.473, 108.042
2015-07-15, 109.024, 108.002, 108.371
2015-07-16, 109.316, 108.159, 108.402
2015-07-17, 109.695, 108.523, 108.757
2015-07-20, 109.712, 108.681, 109.049
2015-07-21, 109.301, 108.376, 108.840
2015-07-22, 109.637, 108.768, 109.291
2015-07-23, 109.320, 108.743, 109.542
2015-07-24, 109.456, 109.004, 109.926
2015-07-27, 108.665, 108.682, 110.047
2015-07-28, 108.736, 108.678, 109.970
2015-07-29, 108.790, 108.593, 109.753
2015-07-30, 109.678, 109.421, 110.534
2015-07-31, 109.145, 108.771, 109.763
2015-08-03, 109.707, 109.202, 110.075
2015-08-04, 109.657, 109.212, 110.143
2015-08-05, 110.312, 109.829, 110.731
2015-08-06, 110.075, 109.709, 110.721
2015-08-07, 109.859, 109.424, 110.367
2015-08-10, 109.532, 109.181, 110.200
2015-08-11, 109.656, 109.937, 111.572
2015-08-12, 108.332, 109.461, 111.915
2015-08-13, 108.900, 109.897, 112.227
2015-08-14, 108.999, 109.911, 112.159
2015-08-17, 109.172, 110.138, 112.441
2015-08-18, 109.309, 110.246, 112.522
2015-08-19, 109.355, 110.428, 112.840
2015-08-20, 108.453, 110.106, 113.084
2015-08-21, 107.793, 110.144, 113.817
2015-08-24, 106.681, 109.931, 114.510
2015-08-25, 107.775, 110.336, 114.223
2015-08-26, 107.959, 110.575, 114.521
2015-08-27, 108.580, 110.477, 113.701
2015-08-28, 109.110, 110.664, 113.551
2015-08-31, 108.963, 110.555, 113.478
2015-09-01, 108.466, 110.444, 113.749
2015-09-02, 108.919, 110.789, 113.991
2015-09-03, 109.278, 110.848, 113.753
2015-09-04, 109.363, 111.093, 114.159
2015-09-07,   0.000,   0.000,   0.000
2015-09-08, 108.822, 110.788, 114.086
2015-09-09, 109.102, 110.917, 114.064
2015-09-10, 108.583, 110.629, 114.003
2015-09-11, 108.443, 110.606, 114.098
2015-09-14, 108.396, 110.496, 113.922
2015-09-15, 108.724, 110.633, 113.872
2015-09-16, 108.206, 110.098, 113.314
2015-09-17, 108.249, 110.117, 113.308
2015-09-18, 107.720, 109.813, 113.225
2015-09-21, 108.760, 110.636, 113.843
